Estimate,Std. Error,t value,Pr(>|t|),Term
4.328394614448103,0.27813403590447155,15.562261556276205,3.090494041343079e-53,(Intercept)
-0.8742820341622801,0.7170101745139073,-1.2193439720084787,0.2227772766737996,Fat_Proportion
